1.790281329923273934e-02
5.626598465473148236e-02
5.115089514066500920e-02
4.603580562659825848e-02
9.718670076726301787e-02
5.626598465473120481e-02
4.603580562659825848e-02
7.161125319693062430e-02
6.138107416879773348e-02
5.626598465473242605e-02
5.370843989769913396e-02
5.626598465473242605e-02
6.393861892583230233e-02
7.161125319693217861e-02
3.324808184143279721e-02
4.347826086956596559e-02
3.324808184143279721e-02
3.069053708439950512e-02
2.301790281329962884e-02
2.046035805626633675e-02
5.115089514066584186e-03
5.115089514066473164e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
